Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
1972,Fist of Fury,30.028,672,good,Drama
1972,Fist of Fury,30.028,672,good,Action
1972,Fist of Fury,30.028,672,good,Thriller
2005,Kronk's New Groove,30.009,1000,below_avg,Animation
2005,Kronk's New Groove,30.009,1000,below_avg,Comedy
2005,Kronk's New Groove,30.009,1000,below_avg,Family
2009,My Life in Ruins,29.989,328,below_avg,Comedy
2009,My Life in Ruins,29.989,328,below_avg,Romance
2022,"Kinsenas, Katapusan",29.984,2,not_good,Thriller
2005,Get Rich or Die Tryin',29.97,683,avg,Drama
2005,Get Rich or Die Tryin',29.97,683,avg,Crime
2005,Get Rich or Die Tryin',29.97,683,avg,Music
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,good,Family
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,good,Animation
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,good,Adventure
1987,The Living Daylights,29.949,1291,below_avg,Action
1987,The Living Daylights,29.949,1291,below_avg,Adventure
1987,The Living Daylights,29.949,1291,below_avg,Thriller
1979,Mad Max,29.938,3332,avg,Adventure
1979,Mad Max,29.938,3332,avg,Action
1979,Mad Max,29.938,3332,avg,Thriller
1979,Mad Max,29.938,3332,avg,Science Fiction
2011,Spy Kids: All the Time in the World,29.922,777,not_good,Family
2011,Spy Kids: All the Time in the World,29.922,777,not_good,Comedy
2011,Spy Kids: All the Time in the World,29.922,777,not_good,Action
2008,Resident Evil: Degeneration,29.921,788,avg,Animation
2008,Resident Evil: Degeneration,29.921,788,avg,Horror
2008,Resident Evil: Degeneration,29.921,788,avg,Action
2008,Resident Evil: Degeneration,29.921,788,avg,Science Fiction
2018,The Lie,29.913,497,below_avg,Drama
2018,The Lie,29.913,497,below_avg,Horror
2018,The Lie,29.913,497,below_avg,Mystery
2018,The Lie,29.913,497,below_avg,Thriller
2001,Doraemon: Nobita and the Winged Braves,29.913,22,good,Family
2001,Doraemon: Nobita and the Winged Braves,29.913,22,good,Animation
2001,Doraemon: Nobita and the Winged Braves,29.913,22,good,Adventure
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Animation
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Family
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Fantasy
2012,Pitch Perfect,29.899,5706,good,Comedy
2012,Pitch Perfect,29.899,5706,good,Music
2012,Pitch Perfect,29.899,5706,good,Romance
2017,Peach Girl,29.895,40,avg,Romance
2017,Peach Girl,29.895,40,avg,Comedy
2017,Peach Girl,29.895,40,avg,Drama
2003,One Piece: Dead End Adventure,29.889,125,avg,Action
2003,One Piece: Dead End Adventure,29.889,125,avg,Animation
2003,One Piece: Dead End Adventure,29.889,125,avg,Adventure
2019,Discarnate,29.864,74,not_good,Horror
2019,Discarnate,29.864,74,not_good,Thriller
2008,Anaconda 3: Offspring,29.86,221,not_good,Action
2008,Anaconda 3: Offspring,29.86,221,not_good,Horror
2008,Anaconda 3: Offspring,29.86,221,not_good,Thriller
2008,Next Avengers: Heroes of Tomorrow,29.843,189,avg,Animation
2008,Next Avengers: Heroes of Tomorrow,29.843,189,avg,Family
2008,Next Avengers: Heroes of Tomorrow,29.843,189,avg,Action
2008,Next Avengers: Heroes of Tomorrow,29.843,189,avg,Adventure
2008,Next Avengers: Heroes of Tomorrow,29.843,189,avg,Science Fiction
1994,Chungking Express,29.84,1110,good,Drama
1994,Chungking Express,29.84,1110,good,Comedy
1994,Chungking Express,29.84,1110,good,Romance
2009,Old Dogs,29.837,581,not_good,Comedy
2009,Old Dogs,29.837,581,not_good,Family
2016,Blood Father,29.83,1247,below_avg,Action
2016,Blood Father,29.83,1247,below_avg,Thriller
2016,Blood Father,29.83,1247,below_avg,Drama
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,good,Animation
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,good,Comedy
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,good,Family
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,good,Mystery
2012,Asura,29.825,58,avg,Animation
2012,Asura,29.825,58,avg,Drama
2012,Asura,29.825,58,avg,History
2012,Asura,29.825,58,avg,Horror
2014,The Salvation,29.821,645,below_avg,Drama
2014,The Salvation,29.821,645,below_avg,Western
2018,A Wrinkle in Time,29.816,1562,not_good,Adventure
2018,A Wrinkle in Time,29.816,1562,not_good,Science Fiction
2018,A Wrinkle in Time,29.816,1562,not_good,Family
2018,A Wrinkle in Time,29.816,1562,not_good,Fantasy
2013,Ender's Game,29.811,4868,avg,Science Fiction
2013,Ender's Game,29.811,4868,avg,Action
2013,Ender's Game,29.811,4868,avg,Adventure
2011,A Princess for Christmas,29.81,340,avg,Comedy
2011,A Princess for Christmas,29.81,340,avg,Family
2011,A Princess for Christmas,29.81,340,avg,TV Movie
2011,A Princess for Christmas,29.81,340,avg,Romance
2010,"No eres tú, soy yo",29.807,141,good,Drama
2010,"No eres tú, soy yo",29.807,141,good,Comedy
2010,"No eres tú, soy yo",29.807,141,good,Romance
2021,Souvenir,29.805,28,avg,Drama
1983,Cujo,29.788,720,below_avg,Horror
1983,Cujo,29.788,720,below_avg,Thriller
2012,This Is 40,29.784,1798,not_good,Comedy
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,avg,Adventure
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,avg,Animation
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,avg,Comedy
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,avg,Family
2018,Siberia,29.774,419,not_good,Crime
2018,Siberia,29.774,419,not_good,Romance
2018,Siberia,29.774,419,not_good,Thriller
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,good,Animation
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,good,Family
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,good,Comedy
2015,The Big Short,29.765,7289,good,Comedy
2015,The Big Short,29.765,7289,good,Drama
2001,Joy Ride,29.749,904,below_avg,Mystery
2001,Joy Ride,29.749,904,below_avg,Thriller
2001,Joy Ride,29.749,904,below_avg,Drama
2017,Boo 2! A Madea Halloween,29.724,437,not_good,Horror
2017,Boo 2! A Madea Halloween,29.724,437,not_good,Comedy
2014,Alien Outpost,29.722,176,not_good,Thriller
2014,Alien Outpost,29.722,176,not_good,Action
2014,Alien Outpost,29.722,176,not_good,Science Fiction
1992,Army of Darkness,29.706,2325,good,Fantasy
1992,Army of Darkness,29.706,2325,good,Horror
1992,Army of Darkness,29.706,2325,good,Comedy
2018,A Simple Favor,29.702,3429,avg,Crime
2018,A Simple Favor,29.702,3429,avg,Thriller
2018,A Simple Favor,29.702,3429,avg,Mystery
2018,A Simple Favor,29.702,3429,avg,Comedy
1997,Gattaca,29.7,5005,good,Thriller
1997,Gattaca,29.7,5005,good,Science Fiction
1997,Gattaca,29.7,5005,good,Mystery
1997,Gattaca,29.7,5005,good,Romance
2017,The Death of Stalin,29.69,1406,avg,Comedy
2017,The Death of Stalin,29.69,1406,avg,Drama
2017,The Death of Stalin,29.69,1406,avg,History
2017,Darkest Hour,29.68,4261,good,Drama
2017,Darkest Hour,29.68,4261,good,History
2010,Gantz,29.68,223,avg,Horror
2010,Gantz,29.68,223,avg,Action
2010,Gantz,29.68,223,avg,Science Fiction
2018,The Miseducation of Cameron Post,29.677,771,avg,Drama
2016,Skiptrace,29.672,503,not_good,Action
2016,Skiptrace,29.672,503,not_good,Comedy
2016,Skiptrace,29.672,503,not_good,Thriller
2016,Skiptrace,29.672,503,not_good,Mystery
2014,Barbie: The Pearl Princess,29.669,244,avg,Family
2014,Barbie: The Pearl Princess,29.669,244,avg,Animation
2018,Extinction,29.666,1458,below_avg,Action
2018,Extinction,29.666,1458,below_avg,Drama
2018,Extinction,29.666,1458,below_avg,Science Fiction
2018,Extinction,29.666,1458,below_avg,Thriller
2015,Magic Mike XXL,29.657,1515,below_avg,Comedy
2015,Magic Mike XXL,29.657,1515,below_avg,Drama
2022,Nightride,29.653,3,not_good,Thriller
2022,Nightride,29.653,3,not_good,Drama
2017,Boruto: Jump Festa Special,29.651,10,not_good,Animation
1966,The Bible: In the Beginning...,29.641,179,good,Drama
1966,The Bible: In the Beginning...,29.641,179,good,Family
2020,The Old Guard,29.64,3242,good,Action
2020,The Old Guard,29.64,3242,good,Fantasy
1989,Dead Calm,29.627,549,avg,Thriller
1989,Dead Calm,29.627,549,avg,Horror
2010,Faster,29.626,1501,below_avg,Crime
2010,Faster,29.626,1501,below_avg,Drama
2010,Faster,29.626,1501,below_avg,Action
2010,Faster,29.626,1501,below_avg,Thriller
1984,Gremlins,29.613,5151,avg,Fantasy
1984,Gremlins,29.613,5151,avg,Horror
1984,Gremlins,29.613,5151,avg,Comedy
2022,Redeeming Love,29.611,29,avg,Drama
2022,Redeeming Love,29.611,29,avg,History
2022,Redeeming Love,29.611,29,avg,Romance
1993,The Crush,29.588,352,below_avg,Drama
1993,The Crush,29.588,352,below_avg,Thriller
1993,The Crush,29.588,352,below_avg,Horror
2017,Papillon,29.584,1446,good,Drama
2017,Papillon,29.584,1446,good,History
2017,Papillon,29.584,1446,good,Crime
2008,Nick and Norah's Infinite Playlist,29.574,996,below_avg,Comedy
2008,Nick and Norah's Infinite Playlist,29.574,996,below_avg,Music
2008,Nick and Norah's Infinite Playlist,29.574,996,below_avg,Drama
2007,Are We Done Yet?,29.574,464,not_good,Family
2007,Are We Done Yet?,29.574,464,not_good,Comedy
2002,Resident Evil,29.568,5072,avg,Horror
2002,Resident Evil,29.568,5072,avg,Action
2002,Resident Evil,29.568,5072,avg,Science Fiction
2021,Mixtape,29.565,74,good,Comedy
2021,Mixtape,29.565,74,good,Family
2014,Kite,29.547,187,not_good,Drama
2014,Kite,29.547,187,not_good,Action
2018,The Clovehitch Killer,29.531,452,below_avg,Drama
2018,The Clovehitch Killer,29.531,452,below_avg,Mystery
2018,The Clovehitch Killer,29.531,452,below_avg,Crime
2006,Bleach the Movie: Memories of Nobody,29.517,139,avg,Fantasy
2006,Bleach the Movie: Memories of Nobody,29.517,139,avg,Animation
2006,Bleach the Movie: Memories of Nobody,29.517,139,avg,Science Fiction
1955,The Miracle of Marcelino,29.516,181,avg,Drama
1955,The Miracle of Marcelino,29.516,181,avg,Comedy
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,good,Action
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,good,Adventure
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,good,Drama
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,good,Fantasy
2020,Jingle Jangle: A Christmas Journey,29.506,398,avg,Family
2020,Jingle Jangle: A Christmas Journey,29.506,398,avg,Fantasy
2020,Jingle Jangle: A Christmas Journey,29.506,398,avg,Music
2019,Breakthrough,29.502,821,good,Drama
2019,Teen Titans Go! vs. Teen Titans,29.495,368,good,Action
2019,Teen Titans Go! vs. Teen Titans,29.495,368,good,Animation
2017,Ao Oni The Animation,29.491,7,not_good,Horror
2017,Ao Oni The Animation,29.491,7,not_good,Animation
2012,Vamps,29.486,222,not_good,Comedy
2012,Vamps,29.486,222,not_good,Romance
2012,Vamps,29.486,222,not_good,Horror
2020,Yellowstone,29.485,1,avg,Documentary
1997,Anaconda,29.472,1946,not_good,Adventure
1997,Anaconda,29.472,1946,not_good,Horror
1997,Anaconda,29.472,1946,not_good,Thriller
2013,Breakout,29.46,62,not_good,Action
2013,Breakout,29.46,62,not_good,Thriller
2010,30 Days of Night: Dark Days,29.456,385,not_good,Horror
2010,30 Days of Night: Dark Days,29.456,385,not_good,Thriller
2020,Return of the Tooth Fairy,29.455,701,below_avg,Horror
2016,Precious Cargo,29.454,226,not_good,Action
2016,Precious Cargo,29.454,226,not_good,Crime
2016,Precious Cargo,29.454,226,not_good,Thriller
2008,The Hurt Locker,29.451,4531,good,Drama
2008,The Hurt Locker,29.451,4531,good,Thriller
2008,The Hurt Locker,29.451,4531,good,War
1993,The Fugitive,29.451,3276,good,Drama
1993,The Fugitive,29.451,3276,good,Action
1993,The Fugitive,29.451,3276,good,Thriller
1992,Cool World,29.447,540,not_good,Animation
1992,Cool World,29.447,540,not_good,Comedy
1992,Cool World,29.447,540,not_good,Fantasy
1986,Critters,29.437,698,below_avg,Horror
1986,Critters,29.437,698,below_avg,Action
1986,Critters,29.437,698,below_avg,Comedy
1986,Critters,29.437,698,below_avg,Science Fiction
1986,Critters,29.437,698,below_avg,Thriller
2008,The Forbidden Kingdom,29.436,1311,avg,Action
2008,The Forbidden Kingdom,29.436,1311,avg,Adventure
2008,The Forbidden Kingdom,29.436,1311,avg,Fantasy
2013,I'm in Love with a Church Girl,29.435,64,below_avg,Drama
2013,I'm in Love with a Church Girl,29.435,64,below_avg,Romance
2021,Monstruosamente Solo,29.424,8,not_good,Comedy
2021,Monstruosamente Solo,29.424,8,not_good,Drama
2021,Monstruosamente Solo,29.424,8,not_good,Animation
1998,Who Am I?,29.419,634,avg,Adventure
1998,Who Am I?,29.419,634,avg,Action
1998,Who Am I?,29.419,634,avg,Comedy
1998,Who Am I?,29.419,634,avg,Thriller
2017,Sleepless,29.417,1064,not_good,Action
2017,Sleepless,29.417,1064,not_good,Crime
2017,Sleepless,29.417,1064,not_good,Thriller
2008,Jumper,29.408,4707,below_avg,Action
2008,Jumper,29.408,4707,below_avg,Adventure
2008,Jumper,29.408,4707,below_avg,Science Fiction
2018,Deep Blue Sea 2,29.402,419,not_good,Action
2018,Deep Blue Sea 2,29.402,419,not_good,Horror
2018,Deep Blue Sea 2,29.402,419,not_good,Science Fiction
2021,Birds of Paradise,29.396,99,avg,Drama
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,good,Animation
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,good,Family
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,good,Mystery
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,good,Comedy
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,good,Western
2018,The Ballad of Buster Scruggs,29.371,3167,good,Comedy
2018,The Ballad of Buster Scruggs,29.371,3167,good,Drama
2018,The Ballad of Buster Scruggs,29.371,3167,good,Western
2009,One Piece Film: Strong World,29.356,250,good,Animation
2009,One Piece Film: Strong World,29.356,250,good,Fantasy
2009,One Piece Film: Strong World,29.356,250,good,Adventure
2008,Gran Torino,29.351,8812,good,Drama
2019,Primal: Tales of Savagery,29.349,211,good,Action
2019,Primal: Tales of Savagery,29.349,211,good,Adventure
2019,Primal: Tales of Savagery,29.349,211,good,Animation
2014,Iron Man & Captain America: Heroes United,29.343,106,below_avg,Adventure
2014,Iron Man & Captain America: Heroes United,29.343,106,below_avg,Animation
2014,Iron Man & Captain America: Heroes United,29.343,106,below_avg,Action
1987,Hellraiser,29.338,1770,avg,Horror
2012,Piranha 3DD,29.336,801,not_good,Horror
2012,Piranha 3DD,29.336,801,not_good,Thriller
2012,Piranha 3DD,29.336,801,not_good,Comedy
2021,I Am Mortal,29.334,8,not_good,Science Fiction
2021,I Am Mortal,29.334,8,not_good,Fantasy
2021,I Am Mortal,29.334,8,not_good,Drama
2014,A Good Man,29.333,104,not_good,Action
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,avg,Comedy
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,avg,Animation
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,avg,Family
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,avg,Fantasy
1988,The Naked Gun: From the Files of Police Squad!,29.31,2788,good,Comedy
1988,The Naked Gun: From the Files of Police Squad!,29.31,2788,good,Crime
1989,The Karate Kid Part III,29.304,1184,not_good,Action
1989,The Karate Kid Part III,29.304,1184,not_good,Family
1989,The Karate Kid Part III,29.304,1184,not_good,Drama
1989,The Karate Kid Part III,29.304,1184,not_good,Adventure
2004,Hidden Leaf Village Grand Sports Festival!,29.301,8,good,Action
2004,Hidden Leaf Village Grand Sports Festival!,29.301,8,good,Animation
2004,Hidden Leaf Village Grand Sports Festival!,29.301,8,good,Comedy
1980,The Porno Killers,29.301,7,not_good,Crime
1980,The Porno Killers,29.301,7,not_good,Action
2007,Doctor Strange,29.294,256,avg,Action
2007,Doctor Strange,29.294,256,avg,Animation
2007,Doctor Strange,29.294,256,avg,Fantasy
2007,Doctor Strange,29.294,256,avg,Science Fiction
2013,Movie 43,29.293,1867,not_good,Comedy
2016,The Assignment,29.287,388,not_good,Action
2016,The Assignment,29.287,388,not_good,Crime
2016,The Assignment,29.287,388,not_good,Thriller
2013,Instructions Not Included,29.271,699,good,Comedy
2013,Instructions Not Included,29.271,699,good,Drama
2021,Prayers for the Stolen,29.26,53,good,Drama
1995,Rumble in the Bronx,29.248,718,avg,Crime
1995,Rumble in the Bronx,29.248,718,avg,Action
1995,Rumble in the Bronx,29.248,718,avg,Comedy
1995,Rumble in the Bronx,29.248,718,avg,Thriller
1980,The Gods Must Be Crazy,29.241,841,good,Action
1980,The Gods Must Be Crazy,29.241,841,good,Comedy
2013,Dallas Buyers Club,29.222,7202,good,Drama
2013,Dallas Buyers Club,29.222,7202,good,History
2019,Wonder Park,29.221,542,below_avg,Comedy
2019,Wonder Park,29.221,542,below_avg,Animation
2019,Wonder Park,29.221,542,below_avg,Adventure
2019,Wonder Park,29.221,542,below_avg,Family
2019,Wonder Park,29.221,542,below_avg,Fantasy
2015,Young Mother 3,29.201,6,not_good,Romance
1993,Doraemon: Nobita and the Tin Labyrinth,29.199,22,good,Adventure
1993,Doraemon: Nobita and the Tin Labyrinth,29.199,22,good,Animation
2015,Victor Frankenstein,29.172,1750,not_good,Drama
2015,Victor Frankenstein,29.172,1750,not_good,Science Fiction
2015,Victor Frankenstein,29.172,1750,not_good,Thriller
2015,Sinister 2,29.155,1733,not_good,Horror
2006,Step Up,29.152,3201,avg,Music
2006,Step Up,29.152,3201,avg,Drama
2006,Step Up,29.152,3201,avg,Romance
2006,Step Up,29.152,3201,avg,Crime
2014,Sunny Side Battle!,29.151,4,good,Action
2014,Sunny Side Battle!,29.151,4,good,Animation
2014,Sunny Side Battle!,29.151,4,good,Comedy
2014,As the Gods Will,29.151,322,good,Thriller
2014,As the Gods Will,29.151,322,good,Horror
2014,As the Gods Will,29.151,322,good,Comedy
2014,As the Gods Will,29.151,322,good,Mystery
2015,A Delicious Flight,29.146,53,not_good,Romance
2007,The Condemned,29.144,587,below_avg,Action
2007,The Condemned,29.144,587,below_avg,Thriller
2002,Signs,29.144,4434,avg,Drama
2002,Signs,29.144,4434,avg,Thriller
2002,Signs,29.144,4434,avg,Science Fiction
2002,Signs,29.144,4434,avg,Mystery
2018,After Porn Ends 3,29.143,76,not_good,Documentary
1993,Batman: Mask of the Phantasm,29.132,773,good,Action
1993,Batman: Mask of the Phantasm,29.132,773,good,Animation
1993,Batman: Mask of the Phantasm,29.132,773,good,Crime
1993,Batman: Mask of the Phantasm,29.132,773,good,Mystery
2000,"Crouching Tiger, Hidden Dragon",29.127,2488,good,Adventure
2000,"Crouching Tiger, Hidden Dragon",29.127,2488,good,Drama
2000,"Crouching Tiger, Hidden Dragon",29.127,2488,good,Action
2000,"Crouching Tiger, Hidden Dragon",29.127,2488,good,Romance
2009,Pokémon: Arceus and the Jewel of Life,29.123,212,good,Family
2009,Pokémon: Arceus and the Jewel of Life,29.123,212,good,Animation
2009,Pokémon: Arceus and the Jewel of Life,29.123,212,good,Adventure
2009,Pokémon: Arceus and the Jewel of Life,29.123,212,good,Fantasy
2001,A Beautiful Mind,29.122,8345,good,Drama
2001,A Beautiful Mind,29.122,8345,good,Romance
1970,Beneath the Planet of the Apes,29.114,932,below_avg,Adventure
